,mfcc_mean_0,mfcc_var_0,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,gfcc_mean_0,gfcc_var_0,gfcc_mean_1,gfcc_var_1,gfcc_mean_2,gfcc_var_2,gfcc_mean_3,gfcc_var_3,gfcc_mean_4,gfcc_var_4,gfcc_mean_5,gfcc_var_5,gfcc_mean_6,gfcc_var_6,gfcc_mean_7,gfcc_var_7,gfcc_mean_8,gfcc_var_8,gfcc_mean_9,gfcc_var_9,gfcc_mean_10,gfcc_var_10,gfcc_mean_11,gfcc_var_11,gfcc_mean_12,gfcc_var_12,pitch_mean,pitch_var,pitch_median,gender
509,-859.6924,13026.2949,130.8709,4394.9233,-40.2114,1043.3794,22.921,1117.6729,-18.8703,853.0565,-1.6141,563.4319,-8.5282,405.647,-10.8781,301.267,-1.4603,166.7317,-15.9589,245.5824,-1.633,140.6709,-8.6861,109.6589,-8.3336,166.6426,-118.3718,8716.8644,-13.3619,1829.6964,-78.6969,890.5098,-7.5377,318.0075,-48.2891,450.0255,-5.2969,217.3657,-32.0754,170.8839,-1.1447,93.2494,-21.9088,89.76,1.7232,63.225,-14.9074,67.4958,2.0142,56.732,-8.7042,39.3921,897.3757,1761420.375,239.7596,female
510,-783.0161,3978.8381,145.6838,1281.5082,-30.8761,285.6877,36.7842,363.7186,-26.6204,239.7738,9.9708,248.917,-20.8697,265.2803,-0.9404,111.5787,-5.5763,145.9701,2.694,111.9438,-0.7958,63.6979,-9.9609,83.6021,11.1812,171.9858,-50.6371,2392.3409,-11.9881,559.8086,-64.4059,399.2689,-22.741,147.344,-40.5495,135.8545,-9.1014,173.5488,-16.9626,113.438,0.7466,80.4074,-16.8687,80.6178,-4.17,81.3604,-11.2562,63.8323,-8.0688,84.3094,-14.0003,61.8548,600.4166,1071401.375,434.3308,female
511,-778.079,4207.0308,153.3066,1076.8131,-31.3693,387.7168,37.0113,342.9215,-26.1554,300.2265,8.4188,129.5674,-18.2105,225.3262,-0.7553,70.2665,-4.3925,132.8273,1.9905,116.7076,-1.1056,73.5173,-11.2197,82.5497,8.6705,159.1691,-46.7922,2558.2452,-7.1866,442.1403,-65.2406,341.6854,-20.6213,181.6103,-40.3887,120.2577,-7.0724,147.397,-18.6465,100.2101,-0.9314,84.1839,-17.7781,72.8692,-4.5271,68.716,-10.6967,67.3111,-5.7626,85.0131,-13.0685,51.3269,486.9295,547350.0,428.1824,female
512,-807.9064,4512.7036,139.528,1093.2041,-26.4009,296.542,40.7516,350.9278,-18.9713,281.2604,8.8578,209.9241,-16.3638,346.811,4.5682,98.5381,-2.6078,188.0747,-0.3528,108.521,1.3343,72.8159,-9.1705,74.4291,8.7965,171.3318,-69.5136,2716.6836,-11.6304,459.4121,-57.3207,374.9027,-15.6363,179.1567,-39.0231,235.7736,-6.7513,200.0784,-16.6602,94.594,-2.654,104.5466,-17.523,53.3898,-1.9404,58.38,-12.3611,45.8804,-5.0851,86.5569,-13.0277,47.0228,547.867,874780.375,422.9298,female
513,-739.5078,3943.3315,152.1591,1085.7417,-34.3472,279.5756,49.9648,423.0922,-30.8459,302.9795,10.083,236.1632,-25.595,259.7068,2.811,134.0522,-7.2678,168.0388,0.8816,102.6269,-1.9579,85.2928,-8.8414,78.0599,13.3419,126.4855,-17.944,2413.1375,-10.9421,552.68,-59.8142,350.0401,-21.1045,184.5942,-44.5009,215.4216,-7.963,139.1973,-16.3868,96.0194,-0.8826,119.2558,-16.4532,69.9383,-3.6366,66.3575,-11.8202,60.1955,-7.2829,61.3096,-11.9579,56.5232,632.9357,1308603.875,428.0308,female
514,-786.8671,4190.7319,139.4675,1136.7374,-32.7316,262.9199,40.8949,326.6428,-25.8741,294.0281,7.6449,166.4883,-19.7486,270.3672,5.1312,108.7313,-2.6602,137.0905,-1.2306,103.3668,-2.0976,95.3069,-9.5531,81.8316,7.8873,149.9594,-54.2345,2475.8911,-15.4114,571.9183,-61.2526,321.888,-19.2421,194.6436,-40.9044,179.1775,-6.7587,168.3745,-17.657,108.4103,-5.4163,105.6847,-20.1932,73.4947,-2.7966,57.8903,-12.2589,39.1952,-6.2563,74.5153,-12.7902,72.1497,538.3975,824990.8125,427.8089,female
515,-774.6652,4597.8442,146.3929,1372.1312,-33.7904,278.0057,44.1596,450.1914,-23.8176,266.4882,9.4633,182.2238,-19.5143,251.3595,3.2528,89.4659,-3.8267,113.7355,-0.3069,70.8062,0.673,70.3592,-7.94,65.444,13.0673,150.7565,-45.1069,2807.3323,-12.0293,628.4616,-61.8868,330.1805,-16.838,129.8147,-41.6443,215.5737,-6.5425,140.5623,-15.501,86.4311,-0.7517,100.4667,-16.8304,62.0268,-2.6268,49.2254,-14.6013,38.7301,-8.4299,67.8564,-14.5527,44.106,558.7167,802616.8125,430.3401,female
516,-754.3325,3863.738,149.1596,919.144,-36.5843,255.3622,47.9148,404.6137,-26.0495,228.1094,9.3977,187.6248,-20.8998,297.5114,6.3148,81.1472,-6.3005,202.4437,-3.5341,84.8677,-2.1833,67.4183,-11.4931,82.555,7.4366,140.096,-29.2313,2338.0453,-11.4897,380.4389,-60.7964,286.9889,-17.033,153.5813,-42.9585,259.6098,-8.2116,182.2622,-19.1592,117.046,-5.6965,90.1723,-18.0364,61.3336,-0.8525,58.6023,-11.1658,53.524,-4.0921,71.5888,-11.6395,65.3573,437.6888,425363.3438,411.6583,female
517,-796.9337,4847.8467,143.5676,1054.426,-31.4466,384.5615,40.7457,276.4455,-19.7376,197.5041,4.3717,148.5778,-19.6665,323.6459,-0.2074,103.7552,-3.9712,193.9825,1.1643,108.8462,-2.8767,116.5735,-9.1564,75.8326,10.2475,134.0777,-61.2015,3018.0505,-11.1916,450.6957,-62.2426,240.0969,-17.2398,201.5277,-43.4504,240.356,-9.411,192.3822,-17.2471,104.4204,-2.9689,88.8674,-18.7085,79.7386,-4.5993,55.6732,-11.8394,71.2974,-7.5064,72.3056,-12.6164,70.7494,386.9313,177109.6719,424.7973,female
518,-783.605,4553.708,135.26,1118.4581,-40.3558,148.34,40.1045,300.3366,-23.577,229.7355,9.9508,200.474,-21.6075,410.6101,3.5287,132.6121,-0.0514,107.197,3.9466,67.3336,1.0492,86.1901,-7.4963,72.497,13.7496,141.0364,-52.544,2794.0756,-19.9522,499.9769,-63.6608,221.4793,-15.5821,163.834,-38.3136,255.5226,-5.2612,231.745,-12.7932,102.9863,1.8131,89.8126,-16.9863,90.8843,-1.4968,55.3245,-10.5123,61.7847,-6.64,75.4878,-12.8521,82.8297,528.0356,772190.1875,434.3971,female
519,-768.9781,5093.8345,147.2403,1259.8267,-38.7679,339.6864,41.872,395.9036,-26.6895,297.5442,4.2951,188.9595,-22.1663,277.0094,1.4519,106.1737,-3.6817,135.7062,-0.5865,103.3738,-3.0526,135.6454,-9.0527,92.4157,8.3878,213.2941,-39.2383,3069.5396,-11.9008,585.0168,-65.7607,329.305,-19.4176,161.7061,-45.5269,211.206,-8.9971,209.0667,-18.2746,156.0198,-4.4785,146.0599,-19.4703,84.7975,-3.1943,58.0236,-11.2288,64.9888,-5.8503,109.5047,-10.48,126.0806,463.371,520109.0938,425.6025,female
520,-750.17,454.0573,141.5862,513.2352,-12.0146,174.5406,60.8939,78.738,-28.0455,77.3727,30.6356,108.7487,-21.0653,105.7993,13.3531,61.7281,-5.1767,53.2101,0.6605,50.4769,4.2721,45.1521,-8.5447,42.7335,7.8755,36.5724,-24.9636,447.5036,-10.4774,362.3122,-33.6927,87.3123,-14.9348,164.7161,-31.3923,173.2559,-6.9898,100.5519,-20.0042,59.8987,-2.3702,43.2584,-16.4895,40.7991,-0.2569,36.8082,-11.1095,35.0085,1.5495,33.8369,-7.3049,36.2228,259.7357,114112.9297,199.1454,female
521,-693.1125,546.7493,151.9019,571.4792,-17.5883,170.264,70.0801,88.4817,-34.5422,93.1961,35.5554,134.1894,-27.0737,129.512,14.3333,80.4323,-9.2782,61.1186,0.1481,64.237,2.3487,53.2955,-10.2485,54.4092,8.7929,49.2816,18.9664,637.7536,-7.7324,419.7438,-32.5787,103.7412,-16.7067,191.9587,-34.3754,197.4254,-9.7733,119.7136,-21.6067,73.0896,-2.3004,44.5599,-15.8014,47.6115,0.0387,50.3524,-10.0465,48.2528,2.087,42.3612,-6.6199,42.613,340.852,488547.625,210.2867,female
522,-721.9667,704.0576,148.4,696.6693,-15.573,162.333,61.8097,93.1087,-32.4743,91.4449,32.4562,127.2794,-24.7846,128.7026,13.5754,78.3543,-6.2188,59.9916,1.7676,43.6713,3.9336,39.8851,-9.8774,42.6958,8.232,45.7284,-3.599,660.2537,-8.9506,420.2247,-35.3371,115.473,-16.9287,200.2813,-31.6441,180.3774,-7.472,99.1189,-19.685,59.0455,-1.7672,48.5213,-16.897,51.4092,-0.3014,39.5683,-10.2899,38.6268,1.5933,32.8277,-7.9296,38.8224,268.2545,191793.4219,200.1714,female
523,-715.6205,657.8312,144.5733,548.7134,-16.7467,179.4679,65.9262,86.7535,-32.9548,76.2658,35.0502,115.5926,-24.0909,121.6283,15.3045,76.8452,-6.4,49.2815,2.0454,47.2694,4.2756,35.4977,-9.6587,45.4398,8.6451,41.6157,1.0809,439.5332,-11.8166,379.9227,-32.7878,94.5637,-15.1966,167.0098,-31.1639,167.7315,-6.9549,95.7879,-19.9456,54.5579,-1.6061,42.8266,-16.4614,46.0384,-0.3352,36.8689,-10.5796,35.8117,1.8808,36.2993,-7.3882,38.0699,296.8669,281084.3438,200.2584,female
524,-690.9542,559.6793,152.7763,590.6989,-18.6718,155.7736,68.1997,77.0657,-35.7714,92.3378,35.6615,136.3662,-26.3949,138.663,15.5994,85.6422,-7.8902,62.0894,2.4142,57.604,4.6363,42.1568,-9.7439,45.4017,8.905,46.7434,20.146,509.0537,-7.94,360.1362,-33.2536,90.8444,-15.9964,203.421,-32.24,190.8521,-7.6236,107.213,-20.2362,63.306,-2.4162,40.3395,-16.8966,50.3917,-1.2249,35.5693,-11.3163,38.2783,1.1978,32.27,-7.973,31.7377,247.5907,123908.2813,185.0609,female
525,-685.9688,605.7156,153.3213,603.2933,-19.671,144.5457,67.912,111.8839,-37.0075,93.9715,37.9199,120.1064,-25.6373,97.0265,16.1355,80.5112,-8.0344,53.0106,1.8443,50.3104,3.97,44.4395,-10.167,54.0354,8.854,53.7431,23.1061,735.8658,-8.8069,380.2053,-34.1576,120.7325,-16.7069,191.2957,-31.2226,166.1634,-7.2491,96.1585,-20.837,68.1524,-2.0209,55.5935,-16.5821,46.3496,-0.6424,33.0616,-11.1492,40.1319,1.0387,34.7157,-8.1136,30.5956,331.7314,548291.1875,188.1508,female
526,-668.6989,367.8773,150.8705,416.9001,-26.0652,140.1207,71.7232,56.6774,-37.9287,61.7439,41.1469,82.3886,-26.3974,77.5771,18.6665,56.1163,-7.7736,42.4127,3.01,38.9767,5.2256,30.9822,-8.7663,34.2638,11.1837,36.2758,35.0121,450.9994,-13.2912,307.9554,-33.6054,77.4435,-13.4769,139.8644,-29.3213,137.4817,-5.9525,80.6569,-19.7419,47.7079,-1.394,44.0857,-16.2892,41.4968,-0.7172,34.0743,-11.4904,33.853,1.1089,30.7347,-7.8392,32.5896,258.2237,135827.5781,190.5404,female
527,-735.737,583.8801,141.9482,460.9365,-14.9759,153.215,62.7304,67.8765,-30.3906,61.5267,32.2956,105.8399,-21.6092,109.7921,14.1467,75.4142,-6.1919,58.8705,0.7443,51.0016,3.895,37.272,-8.2529,32.546,9.01,40.7063,-13.8639,372.7408,-11.7558,318.1752,-33.6854,73.5511,-14.5487,164.4716,-31.0705,174.7453,-6.6995,102.7768,-20.0346,54.491,-1.7666,44.255,-15.6527,39.9942,-0.178,34.9819,-11.3477,29.9006,0.9788,36.3579,-7.7175,38.3313,244.9779,58760.2852,197.1801,female
528,-670.6631,285.5396,151.1116,349.2997,-23.5785,159.3957,74.2325,74.1973,-36.0515,48.9342,41.2091,60.8648,-26.5325,77.3821,17.0449,64.0599,-9.6181,58.88,0.6422,54.2533,3.022,41.3126,-10.0896,42.909,10.1171,40.0099,34.4506,282.5564,-11.6003,312.2495,-31.4785,67.6109,-13.155,101.4144,-31.6035,147.1592,-8.5313,110.0407,-21.4862,61.5438,-1.5447,43.5389,-15.4314,35.0858,0.6332,34.5207,-10.8065,34.1283,0.4863,31.1508,-8.4622,29.1674,261.2598,158565.7813,187.3927,female
529,-711.3022,405.625,145.4739,467.5153,-17.2635,131.2332,67.0175,87.8718,-31.9487,64.4726,36.6732,88.641,-24.34,96.9679,15.4377,78.6724,-6.6459,56.7546,1.5529,62.3117,3.4306,48.7302,-9.8755,48.9385,8.9985,47.354,4.0307,392.2482,-11.4286,330.5555,-32.0093,95.5506,-14.0021,128.2424,-30.8225,159.6456,-8.1249,110.8583,-20.6525,68.8321,-1.8514,43.7386,-16.3386,42.1917,-0.0229,38.086,-10.6638,40.9147,1.2595,34.9672,-7.6953,33.032,244.5513,89385.9688,190.7912,female
530,-894.0969,42876.7266,125.8172,6514.8779,-5.089,3068.9111,25.0656,607.5272,-6.1226,1193.2935,10.4843,483.5394,-11.0676,820.4139,-1.4671,291.3597,5.2633,315.4,10.6395,150.1774,-1.7809,254.0383,-0.5546,169.3941,6.2339,97.7396,-168.0898,36420.7453,19.464,1514.5155,-47.689,2060.9813,-9.9182,704.044,-29.1472,686.3627,-7.271,277.5542,-14.2674,170.1609,4.4014,145.8515,-18.5023,121.6214,-3.7852,71.9255,-2.6279,84.4199,-3.4053,81.2056,-6.6191,96.1112,678.8871,1678164.0,215.2773,female
531,-756.3879,23928.0996,182.047,2264.1235,-25.0046,2745.0881,32.1645,669.978,-19.2828,867.3541,8.9052,658.7227,-22.7269,431.4428,-13.5392,383.8187,-1.7466,256.0289,13.3371,161.1341,-12.3633,238.2922,-7.0036,136.5629,6.8932,138.0871,-36.8026,17150.8729,23.8944,1422.4674,-68.2923,1072.9234,-19.4019,286.6028,-42.3958,693.1172,-14.4096,158.721,-18.3858,185.3658,3.0355,114.6846,-20.1108,107.1232,-6.941,66.6323,2.3235,105.1259,-6.0332,93.7604,-2.6519,69.7032,386.0953,1043987.25,212.2535,female
532,-814.0369,34384.3242,156.1628,5355.4551,-24.3275,2943.8027,21.812,1074.9207,-20.537,1223.4595,7.0929,594.6707,-6.5636,563.4249,-5.0884,349.2659,-7.5478,349.8648,9.0237,200.6657,-11.496,276.384,-7.4473,211.3558,5.3723,144.5948,-93.25,30303.0325,17.8035,1661.3441,-67.3329,1785.9602,-18.8213,386.7729,-35.6939,701.497,-9.3961,201.5569,-23.4198,279.0169,-1.4895,135.1783,-13.7826,114.6999,-4.6571,111.8628,1.8698,107.2,-1.9024,103.4238,-4.1998,70.9913,444.4289,689273.375,222.5809,female
533,-729.3635,18783.8301,172.6021,1440.2737,-42.6168,2727.2432,31.5265,755.9353,-32.9707,1035.6531,8.2374,936.0497,-21.67,416.4675,-12.3886,362.1352,-5.6428,230.918,11.6573,153.8797,-16.7555,241.77,-12.0727,145.7902,7.7993,186.12,-14.9049,12191.9925,5.0602,1496.2039,-75.7465,950.8698,-23.1392,334.4629,-45.6286,687.9715,-12.2296,165.2487,-24.7983,133.412,-0.4124,124.6907,-18.5338,88.9455,-7.0274,94.993,3.9001,104.3862,-2.0342,111.0645,-1.6092,72.6736,552.3922,915996.25,234.8691,female
534,-748.7604,19390.2441,177.1398,2557.1348,-32.7748,2929.0669,25.6437,1532.0721,-31.7484,956.708,7.5103,969.53,-15.9811,489.3421,-10.5763,357.1509,-4.5633,229.9447,12.773,201.3531,-15.8619,186.7311,-9.2609,135.4263,4.7231,185.202,-28.4355,12258.4521,12.1802,1901.1433,-74.3156,1590.0889,-24.366,260.6522,-40.9355,619.9938,-10.0992,199.1485,-23.8335,185.262,-1.4764,151.996,-17.5702,100.0871,-7.9529,59.0758,2.297,96.1648,-4.3628,85.2269,-3.3167,76.037,626.3314,1294820.5,220.6802,female
535,-761.3403,16342.5371,192.9982,2633.3044,-25.1266,2500.4902,15.389,1436.2692,-25.2309,894.6517,7.4937,886.3865,-13.3564,543.2122,-14.4196,409.629,-6.8808,258.2447,14.3865,167.5276,-17.178,248.6389,-10.9977,133.9465,1.7816,223.119,-36.8651,11640.7836,25.6366,1573.6983,-77.5192,1383.251,-24.6163,414.3883,-37.1022,825.4176,-13.4649,206.5954,-25.9905,235.4927,-1.5427,125.5446,-18.8473,80.4942,-10.9869,71.9454,2.63,85.3464,-6.3461,86.8453,-4.8177,60.2966,421.9926,581474.375,199.9892,female
536,-787.297,23304.3594,181.1791,3553.9792,-13.9609,3012.1497,21.7649,1387.2631,-29.3898,1193.239,2.7441,793.6224,-10.1168,428.8134,-10.8222,275.4922,-9.4715,253.058,8.6741,217.451,-14.4946,224.2027,-9.7019,137.2718,5.0926,123.3971,-56.1312,15957.6336,25.6001,1493.5705,-70.2251,1680.1984,-27.1901,548.1778,-42.4653,499.2372,-9.2596,223.1142,-26.2208,193.0017,-2.5759,191.692,-13.8594,95.4284,-8.0182,89.5542,0.6416,110.6607,-4.4049,89.4585,-6.2478,71.2345,525.3869,938586.375,210.5474,female
537,-912.9183,34487.3242,128.8973,7276.9897,6.1411,2164.6294,20.326,1079.8418,-9.893,943.1232,8.4431,519.7104,-3.6161,474.1779,-5.3479,302.3407,-3.1333,247.7634,10.3872,135.2831,-6.0635,204.1618,-3.0408,140.7416,5.0231,171.422,-188.913,36009.6693,25.9496,1313.153,-45.7433,1607.7669,-14.7368,566.1882,-30.1873,654.8195,-7.1353,211.2257,-21.3476,221.3168,1.2929,129.6121,-15.1894,72.1738,-7.5289,120.9464,-2.2632,86.9684,-4.1804,67.6577,-7.5662,53.7895,406.6375,1006907.1875,176.94,female
538,-809.2351,20469.4004,185.1678,3810.241,-15.056,2745.3037,13.407,1706.0269,-20.9433,1068.2255,6.0352,861.3722,-4.9721,466.4592,-16.5224,393.0324,0.7908,192.8268,13.7669,163.709,-17.3416,260.5263,-6.6778,133.7707,2.5984,123.7531,-78.7957,16094.3733,32.571,1423.4691,-73.9999,2134.2243,-21.9837,400.7949,-34.7051,699.9472,-8.6555,254.4339,-25.9562,217.2187,0.3296,129.5763,-19.6527,92.6666,-9.4996,79.563,3.4269,103.6939,-6.4579,80.2468,-4.3703,69.4703,491.2916,699922.8125,198.5207,female
539,-788.4786,18130.0762,201.4364,2996.2576,-11.3153,3816.2786,8.7994,1335.9193,-29.8963,914.4768,0.3914,879.4855,-6.7024,443.6913,-13.8748,483.9946,-7.6209,326.467,6.8014,237.2115,-15.5656,230.7001,-10.459,147.8832,0.3998,164.2999,-55.8488,12726.4044,43.117,2158.1685,-80.7283,1486.3873,-31.9454,504.1467,-39.0732,476.716,-10.3413,260.1038,-29.4445,303.0931,-4.5083,191.1326,-15.0674,139.1993,-7.4887,89.5712,1.0759,104.9667,-2.9746,93.9073,-3.8329,71.8952,389.321,579672.9375,200.6982,female
540,-901.1481,18352.668,167.237,6336.4673,-5.5244,3991.0662,5.204,2079.0955,-24.0412,1438.1379,-52.2092,1582.9762,-20.4838,711.3425,-11.6027,667.83,-13.8067,498.205,-13.1998,549.8203,-10.8171,559.0299,-0.8827,240.4233,-9.8523,327.3275,-159.9026,19924.1226,49.7125,1589.2088,-84.9787,4054.9044,-28.0907,1423.0477,-69.8494,1434.2999,-1.3774,554.1978,-13.3375,455.4467,-15.5911,416.0136,-11.2473,159.6814,-6.3859,181.7388,-5.4893,148.5079,-0.0839,191.0233,5.4199,67.5403,978.319,7066801.5,294.8487,female
541,-933.7116,18518.8887,149.0017,7540.9233,0.2004,2501.6887,1.4076,2109.3679,-20.5581,1456.3359,-40.9596,1525.6428,-19.9824,738.2737,-12.9938,411.8292,-17.2233,495.6393,-16.4663,403.3065,-8.3746,291.8812,-5.8948,233.7189,-17.1639,304.0638,-205.8098,26501.4282,38.2547,2631.5735,-81.0193,4351.0907,-27.2426,1448.1931,-63.1935,1418.3452,-9.1303,358.5857,-22.9292,261.7446,-13.317,278.8399,-9.7818,208.3877,-4.9751,166.2884,-3.4838,131.551,1.2776,111.535,-0.1189,82.6217,1015.369,3576893.5,316.8475,female
542,-930.72,22820.2988,153.8026,9411.7461,-4.2501,3023.4448,-3.2924,1334.4851,-13.2104,857.6265,-32.8446,1394.6034,-10.4293,436.1745,-6.1711,272.6941,-11.1109,353.4024,-10.3786,365.707,-11.6592,333.3067,-7.2026,264.5479,-12.9803,293.3419,-211.1925,33907.0876,45.3128,2648.5935,-77.129,4794.2404,-19.2453,1188.9313,-53.3538,1027.8688,-6.7504,303.034,-21.6862,182.7547,-15.9306,311.3631,-11.4772,140.2589,-6.3273,157.1343,-2.3189,129.2609,-2.0204,126.2779,1.0314,86.7744,1023.0671,5562736.0,277.3269,female
543,-943.9667,24315.4297,124.7151,8602.6191,-8.7176,2377.8008,15.0689,1861.1852,-20.0971,1646.0844,-39.1179,1973.6982,-11.2479,694.3414,-10.6355,419.002,-9.8651,441.1191,-12.0979,374.5786,-13.4737,399.9556,-2.0055,178.5062,-5.3892,170.6283,-230.6121,37361.0186,19.9118,2971.3488,-66.7539,4241.7034,-19.596,1337.7583,-63.3678,1882.904,-0.7647,404.0979,-19.498,260.1686,-10.115,290.7626,-12.3506,143.7664,-3.7093,157.3191,-4.6548,99.3813,-3.1011,138.7151,3.7014,104.9189,1046.1272,3535977.75,300.5915,female
544,-930.1111,21618.6816,143.0682,7882.1001,-1.0975,3077.9377,11.6987,1336.5226,-16.8047,1316.8258,-38.3898,1690.3027,-18.6193,792.644,-8.1496,392.4507,-10.7885,369.9256,-18.494,561.7764,-11.9163,312.492,-5.436,183.0517,-14.5619,266.5246,-203.3691,30251.4856,36.0504,2770.9295,-69.1314,4364.1078,-20.7468,1261.9157,-64.2543,1431.5941,-6.7542,332.8522,-19.106,216.9704,-16.5508,323.4367,-13.2341,147.3282,-0.7991,183.4735,-5.2676,143.5909,-0.4874,149.1668,1.7768,81.1554,899.9111,4116517.5,281.1663,female
545,-892.5422,20872.1328,163.2859,6358.0244,-26.6627,3150.0806,-5.2151,2726.272,-21.532,1152.5677,-46.7367,1684.817,-16.1812,571.2948,-12.8863,467.5973,-10.5247,429.1888,-8.0012,355.1154,-16.0724,411.3732,-5.187,196.2344,-10.4595,232.5456,-165.6351,25298.8714,37.7239,1327.0813,-99.6219,5376.2795,-23.6534,1277.1523,-61.8069,1448.2184,-4.049,363.3288,-17.6288,175.0843,-13.8451,212.9907,-13.8501,158.0502,-5.3412,99.9837,1.3546,92.7641,-0.6104,205.8767,4.6155,84.8322,980.6541,3948825.0,552.7909,female
546,-934.5629,20383.5781,139.7692,6748.834,-9.1357,3313.9006,7.2897,2530.1985,-12.0059,1202.6454,-41.8827,1901.9132,-26.0452,1239.6854,-15.8667,482.1801,-13.4119,332.7801,-14.4462,530.2536,-11.7881,268.3432,-5.6816,174.4716,-14.4372,260.0682,-206.7739,26879.4771,33.7674,1965.5909,-75.9152,5501.9139,-22.1319,1253.801,-69.4005,1663.0844,-14.288,469.9662,-17.2854,280.5961,-12.3246,236.2643,-13.8312,131.6394,-1.7186,189.9307,0.338,91.8574,2.3513,115.7598,2.4778,92.2234,928.7781,3770665.25,292.8518,female
547,-919.5095,21576.5195,148.2114,8843.4072,-3.8823,1943.749,9.0857,3713.9202,-22.6542,1577.4282,-38.4109,1902.451,-15.3868,896.0657,-10.6594,565.0039,-7.0916,452.3484,-14.1312,602.8033,-15.5167,579.3816,-2.0458,193.2756,-7.8139,275.5138,-188.329,28855.6664,35.7303,2209.7918,-73.0959,4691.8394,-23.5521,1838.27,-58.1851,2027.9928,-3.063,458.5421,-19.6088,247.0171,-10.9327,285.9268,-15.476,183.0922,-3.0802,151.0948,-3.7678,89.9745,-5.1025,168.3094,1.5956,101.3315,1086.8904,3411467.25,318.1459,female
548,-890.0894,14255.418,172.1365,6458.5303,-12.0876,2281.3643,-4.4078,2375.0129,-24.2718,1703.6555,-47.0577,1593.2317,-25.5408,1320.2268,-8.212,474.3741,-12.6566,540.741,-24.1583,644.4454,-10.817,289.522,-0.6328,215.8224,-13.4347,318.16,-147.2275,14117.8856,42.1851,2354.3224,-94.5406,4617.6724,-29.1539,1331.1758,-69.2108,1522.4099,-7.738,433.57,-16.5024,317.5579,-15.4482,301.8253,-11.0676,202.4879,-0.7319,255.0054,-5.9163,145.1662,-2.6208,159.5698,3.0554,101.6565,862.0198,2493520.75,313.9605,female
549,-883.1373,21759.543,172.1074,6727.7129,-15.858,3623.7031,-0.1304,1689.0695,-24.2722,1753.0126,-41.2248,1600.3412,-9.77,550.8207,-6.2509,447.7187,-15.3666,438.8314,-15.8057,423.1174,-7.1188,216.3031,-7.8685,229.0376,-19.9509,310.2491,-151.6913,25268.0602,43.9014,1735.2411,-88.2105,5008.2676,-24.6829,1640.7419,-58.3641,1048.6159,-2.4499,283.3882,-24.0076,268.8638,-18.6125,310.6551,-11.8774,133.751,-8.461,113.5679,-6.48,148.2904,2.158,128.6533,-1.7958,52.2622,987.9086,4489842.5,248.6126,female
550,-908.6293,16582.9355,122.05,4068.8047,-2.0996,2453.8193,46.0036,841.0334,-0.2939,844.7192,-3.9985,884.439,-0.3179,368.1846,-3.4451,293.338,-4.795,292.0999,-2.7794,169.5134,-8.3189,240.1588,-2.6522,108.6348,0.1676,111.9635,-154.3847,14474.4156,13.9158,1548.4259,-41.1459,1714.9568,-1.9922,258.0568,-47.1859,624.855,-4.8027,385.7502,-21.2602,199.1913,-4.6213,154.8516,-10.7904,124.6075,0.2494,70.8307,-3.5692,95.2071,2.8677,54.8808,1.0709,117.4507,630.1658,1696917.0,214.8216,female
551,-877.166,22171.8535,116.8426,2311.3982,-20.4391,2848.0151,41.5605,768.774,-10.0171,652.4847,-11.293,877.4485,-7.0837,464.8685,-2.3419,323.1928,-12.3913,432.3057,4.5159,170.8794,-11.1418,279.0687,-5.0584,118.5659,2.4224,153.1857,-118.4815,13384.4728,-15.0559,826.3462,-51.2338,1282.337,-11.6119,265.5222,-48.446,932.9682,-6.4877,228.6849,-18.625,212.7282,-5.5474,157.581,-9.327,114.7388,-0.5763,92.391,0.2798,111.1753,4.1609,56.7456,-0.2701,85.1245,568.3364,1325523.0,232.2168,female
552,-883.6659,21623.8828,115.5258,2931.1873,-18.5908,2849.2,46.565,1193.1372,-4.6462,492.3613,-11.9435,782.6915,-8.5651,472.2382,-3.0559,350.7183,-13.6188,360.7573,-0.1522,177.9655,-12.8203,291.4413,-7.3117,136.5391,2.7532,209.3929,-126.6561,14195.9446,-8.3771,900.5643,-47.1433,1489.0347,-6.6656,204.7178,-50.9138,970.2013,-9.9729,249.0153,-20.3636,197.5599,-6.9243,147.362,-9.6038,79.2622,0.9048,90.3817,-0.5403,108.595,2.4492,51.3069,-0.7912,85.1727,568.1711,1320594.5,225.3847,female
553,-873.9147,18893.6563,131.5103,3840.9729,-6.7825,2451.0725,45.0318,1160.1945,-7.5067,778.9629,-5.0651,1022.6684,-3.1684,457.2295,-1.3381,349.1187,-12.6683,318.7413,-3.043,165.2669,-10.393,252.9176,-4.4816,100.3219,0.0909,187.2137,-115.5611,12268.3963,4.5734,1125.531,-43.6417,1738.584,-8.8287,279.6342,-46.0421,768.4466,-8.5777,265.3212,-22.9056,175.2309,-6.7465,149.2674,-8.8169,111.014,0.0432,101.9678,-3.7758,105.02,2.3559,89.2645,-1.5725,76.989,670.991,1903578.25,207.128,female
